what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1485943224872
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485943273520
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1485943275136
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1485943276413
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485943329729
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485943391816
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485943392813
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485945991384
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485946005341
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485946140240
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485946141318
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485946148078
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1485946148099
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485946150192
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485946154930
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485946155510
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485946155604
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1485946205819
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485946242683
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485946242691
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485946248430
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485946255240
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1485946255284
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1485946263345
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.saveAll",1485946267947
