what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.search,3.5.0.v20090526-2000,"org.eclipse.search",1485767354461
opened,view,org.eclipse.mylyn.tasks.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1485767354650
activated,perspective,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.JavaPerspective",1485767354671
activated,view,org.eclipse.ui.views,3.4.0.I20090525-2000,"org.eclipse.ui.views.ContentOutline",1485767354716
started,bundle,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui",1485767354957
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1485767358944
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1485767360224
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring",1485767360228
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1485767361015
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485767363358
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485767370098
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485767383135
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485767390419
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485767396894
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485767403564
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1485767405051
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485767405081
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1485767405353
started,bundle,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui",1485767405492
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485767405571
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1485767405613
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1485767407077
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485767409949
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1485767411207
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1485767412520
