what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1485777308338
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485777311409
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485777326168
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1485777328941
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485777446658
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1485777449201
executed,command,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1485777452289
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1485777455201
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485777460189
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485777463907
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1485777470497
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1485777482446
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485777484123
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1485777487136
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1485777489154
executed,command,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1485777493430
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1485777495855
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485777506643
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485777510319
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1485777562101
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1485777802104
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1485777805102
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485777807603
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485777824453
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485777824470
