what,kind,bundleId,bundleVersion,description,time
java.specification.version,sysinfo,,,"1.6",1485836507357
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1485836507357
java.version,sysinfo,,,"1.6.0_24",1485836507357
java.vm.info,sysinfo,,,"mixed mode, sharing",1485836507357
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1485836507357
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1485836507357
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1485836507357
java.vm.specification.version,sysinfo,,,"1.0",1485836507357
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1485836507357
java.vm.version,sysinfo,,,"19.1-b02",1485836507357
started,bundle,org.eclipse.emf.ecore,2.5.0.v200906151043,"org.eclipse.emf.ecore",1485836507373
started,bundle,org.eclipse.jem.util,2.0.200.v200905140200,"org.eclipse.jem.util",1485836507373
started,bundle,org.eclipse.wst.common.frameworks,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks",1485836507373
started,bundle,org.eclipse.jst.jsf.common,1.1.5.v20090505,"org.eclipse.jst.jsf.common",1485836507451
started,bundle,org.eclipse.jst.jsf.core,1.2.0.v20090514,"org.eclipse.jst.jsf.core",1485836507467
started,bundle,org.eclipse.mylyn.team.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.team.ui",1485836507529
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.0.v200906080500,"org.eclipse.jst.common.project.facet.core",1485836507560
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1485836507607
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1485836507747
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1485836507747
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485836536498
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485836536592
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485836536592
activated,view,org.eclipse.ui.views,3.4.0.I20090525-2000,"org.eclipse.ui.views.ContentOutline",1485836538355
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485836538355
