what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1485928971664
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485928973764
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485928973828
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1485928978950
opened,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1485928979157
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1485928979265
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485929020691
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1485929021726
closed,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1485929021726
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.refresh",1485929026008
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1485929031986
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485929098936
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485929360138
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485929362726
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485930160013
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1485931092699
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.refresh",1485931095974
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1485931101077
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485931104343
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485931137857
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485931137876
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485931139046
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1485931139048
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485931167302
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485931173026
