what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485859295671
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485859295707
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485859306232
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485859359297
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485859363316
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.add.block.comment",1485859365566
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.add.block.comment",1485859370698
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.remove.block.comment",1485859371748
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1485859372839
executed,command,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1485859376735
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1485859379201
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1485859385163
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1485859385404
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485859386742
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485859513281
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485859514896
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485859583176
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485859629747
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485859691780
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485859693337
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485863241487
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485922709958
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485922714559
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485923323784
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1485923329182
